epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,116.331,0.84772,2.48,1.02289,0.96686,0.97997,0.98184,0.74261,0.90859,2.4008,1.03392,0.00323,0.00323,0.00323
61,118.122,0.78786,2.41422,1.01558,0.96175,0.97778,0.98029,0.7446,0.8868,2.42223,1.03341,0.0032,0.0032,0.0032
62,119.946,0.79933,2.45893,1.02358,0.94431,0.94879,0.97336,0.71187,0.95679,2.53891,1.08206,0.00317,0.00317,0.00317
63,121.768,0.78033,2.28492,0.99414,0.94034,0.95424,0.97753,0.71289,0.92527,2.51248,1.05859,0.00314,0.00314,0.00314
64,123.665,0.79412,2.30897,1.00192,0.96502,0.97873,0.9813,0.72287,0.92687,2.48911,1.03665,0.00311,0.00311,0.00311
65,125.465,0.81499,2.42639,1.01806,0.96088,0.97861,0.97579,0.74688,0.866,2.33143,1.01493,0.00308,0.00308,0.00308
66,127.342,0.79712,2.34186,1.00421,0.95893,0.98493,0.98465,0.74472,0.87406,2.31513,1.01734,0.00305,0.00305,0.00305
67,129.152,0.77519,2.32043,1.02152,0.95842,0.98352,0.98598,0.74534,0.90062,2.32039,1.01214,0.00302,0.00302,0.00302
68,131.004,0.78864,2.3802,1.00035,0.94704,0.97483,0.98315,0.75522,0.83158,2.39132,0.99061,0.00299,0.00299,0.00299
69,132.813,0.7873,2.36383,1.00044,0.96627,0.97736,0.98294,0.74568,0.90221,2.51767,1.0254,0.00296,0.00296,0.00296
70,134.626,0.77723,2.29755,0.99589,0.96355,0.98014,0.98609,0.76019,0.88988,2.39857,1.02004,0.00293,0.00293,0.00293
71,136.417,0.76979,2.28331,0.98937,0.96826,0.98014,0.98593,0.76007,0.85923,2.33451,0.9984,0.0029,0.0029,0.0029
72,138.226,0.79132,2.31361,1.0045,0.96831,0.97925,0.98579,0.75969,0.86669,2.33047,1.01015,0.00287,0.00287,0.00287
73,140.019,0.77182,2.30746,0.99442,0.96704,0.98014,0.98595,0.75035,0.87739,2.3899,1.02212,0.00284,0.00284,0.00284
74,141.908,0.76953,2.26998,1.00204,0.95935,0.98587,0.98409,0.75702,0.85162,2.25403,1.02078,0.00281,0.00281,0.00281
75,143.732,0.77159,2.42187,1.01354,0.95763,0.97857,0.98593,0.75874,0.83404,2.18127,1.01616,0.00278,0.00278,0.00278
76,145.531,0.76618,2.18851,0.99177,0.96542,0.98014,0.98367,0.75769,0.8263,2.18633,0.99225,0.00275,0.00275,0.00275
77,147.389,0.75308,2.23476,0.98581,0.96558,0.98014,0.98548,0.74704,0.87789,2.25991,1.02136,0.00272,0.00272,0.00272
78,149.217,0.78705,2.27468,1.00382,0.95624,0.98014,0.98209,0.75401,0.86629,2.40262,1.00936,0.00269,0.00269,0.00269
79,151.016,0.75228,2.25014,0.99683,0.96099,0.98014,0.98384,0.75522,0.83958,2.42296,1.00713,0.00266,0.00266,0.00266
80,152.812,0.79414,2.30454,1.0102,0.95498,0.97533,0.98326,0.75422,0.84456,2.39749,1.02224,0.00263,0.00263,0.00263
81,154.61,0.78667,2.24577,1.00436,0.95373,0.96989,0.98192,0.75103,0.84161,2.31415,1.0253,0.0026,0.0026,0.0026
